taxon_id	speciesName	order	family	genus	redlistCategory	rl_cat	habitat_breadth	gestation_length	weaning_age	criterionB	rl_cat	threatened_status	range_size	patch_matrix	continuum_p5	continuum_p10	continuum_p50	continuum_p90	continuum_p95	hybrid_p5	hybrid_p10	hybrid_p50	hybrid_p90	hybrid_p95	realm
6285	Dasyprocta mexicana	Rodentia	Dasyproctidae	Dasyprocta	Critically Endangered	CR	1	112.166	14	0	CR	Threatened	70482	0.068996339	1.17915E-08	1.8725E-07	0.000111204	0.033177822	0.223129363	0.067983272	0.100464988	0.40286684	0.965865552	0.985586953	Neotropic
6286	Dasyprocta prymnolopha	Rodentia	Dasyproctidae	Dasyprocta	Least Concern	LC	3	112.852	14	0	LC	Non-threatened	1931741	0.239797675	3.03978E-05	0.000187555	0.01799703	0.305022925	0.461294919	0.09710103	0.115753429	0.258439273	0.729086065	0.85801236	Neotropic
89497686	Dasyprocta punctata	Rodentia	Dasyproctidae	Dasyprocta	Least Concern	LC	5	19.825	14	0	LC	Non-threatened	1300224	0.080709939	3.56577E-07	3.09177E-06	0.001012916	0.079084865	0.182519083	0.10754507	0.126886144	0.204553142	0.687475264	0.82960701	Neotropic
6287	Dasyprocta ruatanica	Rodentia	Dasyproctidae	Dasyprocta	Endangered	EN	1	19.991	14	1	EN	Threatened	89	0	5.47912E-11	2.11401E-10	1.29023E-07	7.75138E-06	0.000199651						Neotropic
89497716	Dasyprocta variegata	Rodentia	Dasyproctidae	Dasyprocta	Data Deficient	DD	1	19.825	14	0	DD	Data deficient	424235	0.622157531	0.001345036	0.005038184	0.235164344	0.997051239	1	0.165859804	0.195038706	0.449082166	1	1	Neotropic
6288	Dasypus hybridus	Cingulata	Dasypodidae	Dasypus	Near Threatened	NT	8	124.72	69.717	0	NT	Non-threatened	1426770	0.03076109	9.70543E-07	6.53946E-06	0.00086831	0.024964712	0.055192607	0.056141628	0.070736602	0.147132471	0.67179625	0.801864541	Neotropic
6289	Dasypus kappleri	Cingulata	Dasypodidae	Dasypus	Least Concern	LC	1	12.463	89.385	0	LC	Non-threatened	6062126	0.781595104	0.004974359	0.021441699	0.842551351	1	1	0.20253925	0.296319118	0.963881373	1	1	Neotropic
6290	Dasypus novemcinctus	Cingulata	Dasypodidae	Dasypus	Least Concern	LC	16	133	136.981	0	LC	Non-threatened	18258170	0.36444578	3.68374E-06	3.49182E-05	0.022034459	0.997620046	1	0.134212101	0.170920929	0.854822874	1	1	Neotropic
6291	Dasypus pilosus	Cingulata	Dasypodidae	Dasypus	Data Deficient	DD	2	113.295	87.738	0	DD	Data deficient	53490	0.232847261	0.000238457	0.000643848	0.019739513	0.356791162	0.861671418	0.132127149	0.146866199	0.327670485	0.972886956	0.986038113	Neotropic
6292	Dasypus sabanicola	Cingulata	Dasypodidae	Dasypus	Near Threatened	NT	3	91.274	71.257	0	NT	Non-threatened	444326	0.232453199	4.0828E-05	0.000213637	0.015795842	0.432732701	0.813311279	0.137100911	0.155338737	0.405473918	0.981052673	0.995920455	Neotropic
6293	Dasypus septemcinctus	Cingulata	Dasypodidae	Dasypus	Least Concern	LC	3	126.46	7.76	0	LC	Non-threatened	5815462	0.287596755	1.61042E-05	9.56086E-05	0.017220838	0.500917912	0.921712995	0.104515384	0.128008808	0.354136243	0.993049264	1	Neotropic
61924	Dasypus yepesi	Cingulata	Dasypodidae	Dasypus	Data Deficient	DD	2	16.959	78.463	0	DD	Data deficient	22568	0.111263736	1.99981E-05	0.000147794	0.016734961	0.106324093	0.143258202	0.095652103	0.104152977	0.139055163	0.281080544	0.316821799	Neotropic
6265	Dasyuroides byrnei	Dasyuromorphia	Dasyuridae	Dasyuroides	Vulnerable	VU	2	32.745	11	0	VU	Threatened	71906	0.572135844	0.01150128	0.023543715	0.219203927	0.844313025	0.898430571	0.167651019	0.201914996	0.502529979	0.890323424	0.92612308	Australasia
6299	Dasyurus albopunctatus	Dasyuromorphia	Dasyuridae	Dasyurus	Near Threatened	NT	4	19.29	97.65	0	NT	Non-threatened	581248	0.372421066	0.001854336	0.006794388	0.085347496	0.416574019	0.464317729	0.160998741	0.174450538	0.204822108	0.90666945	0.997901785	Australasia
6294	Dasyurus geoffroii	Dasyuromorphia	Dasyuridae	Dasyurus	Near Threatened	NT	4	16.83	156.6	0	NT	Non-threatened	188970	0.189098799	3.01583E-05	4.24443E-05	0.001103545	0.739696586	0.88797664	0.070400315	0.118869413	0.763520837	0.95497452	0.979516125	Australasia
6295	Dasyurus hallucatus	Dasyuromorphia	Dasyuridae	Dasyurus	Endangered	EN	2	28.733	133.445	0	EN	Threatened	331642	0.466888995	0.001351368	0.004891758	0.110152755	0.9233046	0.977339554	0.159828497	0.209482506	0.702420235	0.980189115	0.997530293	Australasia
6300	Dasyurus maculatus	Dasyuromorphia	Dasyuridae	Dasyurus	Near Threatened	NT	3	21	135	0	NT	Non-threatened	464575	0.177870096	1.40131E-05	0.000124678	0.007964047	0.215095747	0.502990252	0.072679009	0.087786271	0.25043723	0.857436436	0.947592875	Australasia
6301	Dasyurus spartacus	Dasyuromorphia	Dasyuridae	Dasyurus	Near Threatened	NT	1	19.12	97.65	0	NT	Non-threatened	26637	0.558208507	0.008141217	0.01422047	0.166489765	0.416379917	0.430314523	0.150962445	0.165309933	0.338169336	0.428735667	0.435652566	Australasia
6296	Dasyurus viverrinus	Dasyuromorphia	Dasyuridae	Dasyurus	Endangered	EN	5	2.5	153.3	0	EN	Threatened	63433	0.3612473	0.000108985	0.000444684	0.030448757	0.898558998	0.96331917	0.1180308	0.166253284	0.702539384	0.975073445	0.992548186	Australasia
6302	Daubentonia madagascariensis	Primates	Daubentoniidae	Daubentonia	Endangered	EN	5	167	197.7	0	EN	Threatened	124931	0.00722799	0.000153351	0.000389906	0.007939563	0.038611915	0.067040086	0.082975825	0.089911982	0.137129173	0.158837381	0.162232971	Afrotropic
6313	Delanymys brooksi	Rodentia	Nesomyidae	Delanymys	Vulnerable	VU	2	31.112	33.856	1	VU	Threatened	3982	0.164741336	2.91462E-07	6.53889E-07	0.000184473	0.242670393	0.427247928	0.086109217	0.118240129	0.313652948	0.500451803	0.530791253	Afrotropic
136338	Delomys collinus	Rodentia	Cricetidae	Delomys	Least Concern	LC	3	26.79	24.34	0	LC	Non-threatened	88798	0.009966441	2.77E-08	1.03762E-06	0.000294275	0.00713799	0.014615735	0.038091609	0.043103497	0.093582347	0.179052708	0.204385519	Neotropic
6329	Delomys dorsalis	Rodentia	Cricetidae	Delomys	Least Concern	LC	2	25.824	24.8	0	LC	Non-threatened	293325	0.051881019	2.83027E-08	3.82509E-06	0.000938924	0.034365266	0.078569238	0.057396454	0.071206901	0.157772809	0.482452998	0.615357417	Neotropic
6330	Delomys sublineatus	Rodentia	Cricetidae	Delomys	Least Concern	LC	1	26.782	24.152	0	LC	Non-threatened	151294	0.054331302	5.52929E-09	3.43339E-07	0.000579254	0.030081562	0.093053375	0.061316847	0.079790063	0.198036961	0.51142658	0.616195399	Neotropic
6405	Dendrogale melanura	Scandentia	Tupaiidae	Dendrogale	Data Deficient	DD	1	51.644	46.817	0	DD	Data deficient	33750	0.488385185	0.000645048	0.002519303	0.116215538	0.415561166	0.428315482	0.157028167	0.176443908	0.366178811	0.428578866	0.435347021	Indomalayan
41490	Dendrogale murina	Scandentia	Tupaiidae	Dendrogale	Least Concern	LC	2	49.741	3	0	LC	Non-threatened	205365	0.06013683	1.15318E-08	2.69145E-07	0.000927396	0.05143353	0.133244538	0.099159211	0.117345365	0.183022439	0.37162672	0.39240723	Indomalayan
6409	Dendrohyrax arboreus	Hyracoidea	Procaviidae	Dendrohyrax	Least Concern	LC	5	229	152.4	0	LC	Non-threatened	2321521	0.073589685	3.69545E-07	2.55934E-06	0.003528045	0.079556219	0.164598823	0.106148576	0.125734746	0.188252285	0.411444169	0.54962129	Afrotropic
6410	Dendrohyrax dorsalis	Hyracoidea	Procaviidae	Dendrohyrax	Least Concern	LC	3	224.811	125.714	0	LC	Non-threatened	3058729	0.162004872	1.59142E-06	1.28368E-05	0.016117342	0.179019749	0.327747834	0.112677409	0.131127396	0.194098428	0.674096334	0.848901248	Afrotropic
136599	Dendrohyrax validus	Hyracoidea	Procaviidae	Dendrohyrax	Near Threatened	NT	2	229	152.4	0	NT	Non-threatened	37787	0.051790298	5.04528E-07	1.76661E-06	0.000252179	0.024569514	0.099100637	0.093804644	0.11602159	0.166143686	0.292418605	0.312609279	Afrotropic
6426	Dendrolagus bennettianus	Diprotodontia	Macropodidae	Dendrolagus	Near Threatened	NT	2	32	6	0	NT	Non-threatened	3542	0.713156409	0.012983914	0.020673017	0.501985431	0.899423003	0.923490241	0.255224913	0.314332217	0.724072039	0.913649529	0.930766523	Australasia
6427	Dendrolagus dorianus	Diprotodontia	Macropodidae	Dendrolagus	Vulnerable	VU	2	32	6	0	VU	Threatened	40089	0.194567088	0.011907408	0.039176756	0.088551208	0.184943953	0.192383951	0.160584663	0.166468368	0.185349867	0.197440593	0.198730709	Australasia
6429	Dendrolagus goodfellowi	Diprotodontia	Macropodidae	Dendrolagus	Endangered	EN	2	37.94	36	0	EN	Threatened	115648	0.201144853	0.000452123	0.001870078	0.040230695	0.198886931	0.211594324	0.162500558	0.171601944	0.198814437	0.343135834	0.38093691	Australasia
6431	Dendrolagus inustus	Diprotodontia	Macropodidae	Dendrolagus	Vulnerable	VU	2	32.975	59.1	0	VU	Threatened	142961	0.419841775	0.002208346	0.007993707	0.089349978	0.422952354	0.950682878	0.149062708	0.16231288	0.20015265	0.983788967	0.999883711	Australasia
6432	Dendrolagus lumholtzi	Diprotodontia	Macropodidae	Dendrolagus	Near Threatened	NT	2	34.7	539.29	0	NT	Non-threatened	7428	0.477517501	0.001938762	0.003602185	0.101298992	0.72390244	0.771546391	0.11826853	0.179888499	0.540810525	0.773640621	0.805248159	Australasia
6433	Dendrolagus matschiei	Diprotodontia	Macropodidae	Dendrolagus	Endangered	EN	1	32.975	54.55	0	EN	Threatened	12798	0	0.017447078	0.031052757	0.045273475	0.085747562	0.086896822						Australasia
6437	Dendrolagus mbaiso	Diprotodontia	Macropodidae	Dendrolagus	Endangered	EN	2	32	497.73	0	EN	Threatened	5593	0.000536385	0.004081991	0.007338787	0.022591744	0.082086474	0.08697186	0.09453326	0.094782671	0.096777961	0.098604909	0.098833277	Australasia
136732	Dendrolagus notatus	Diprotodontia	Macropodidae	Dendrolagus	Endangered	EN	1	32	6	0	EN	Threatened	85513	0.126612328	0.000275679	0.0009377	0.021340685	0.192173687	0.370905459	0.156985393	0.171909833	0.337529302	0.444637436	0.447170407	Australasia
136696	Dendrolagus pulcherrimus	Diprotodontia	Macropodidae	Dendrolagus	Critically Endangered	CR	1	37.94	36	0	CR	Threatened	237	0.64556962	0.046438692	0.047980993	0.44184351	0.49603557	0.508527315	0.426637644	0.43164773	0.461724997	0.505358171	0.516216922	Australasia
6435	Dendrolagus scottae	Diprotodontia	Macropodidae	Dendrolagus	Critically Endangered	CR	1	32	48	0	CR	Threatened	1251	0.206235012	0.0051377	0.011298227	0.068711512	0.18736583	0.193671398	0.167761626	0.171683586	0.186879963	0.195402783	0.196247167	Australasia
6436	Dendrolagus spadix	Diprotodontia	Macropodidae	Dendrolagus	Vulnerable	VU	1	37.94	36	0	VU	Threatened	50138	0.79442738	0.028865295	0.040962699	0.433564305	0.44721359	0.44721359	0.303265467	0.353163064	0.443407983	0.44721359	0.44721359	Australasia
136812	Dendrolagus stellarum	Diprotodontia	Macropodidae	Dendrolagus	Vulnerable	VU	1	35.945	54.55	0	VU	Threatened	47231	0.336177511	0.004268527	0.009235922	0.082714222	0.201206565	0.221451335	0.169470393	0.178403273	0.198681854	0.274431413	0.374369228	Australasia
6434	Dendrolagus ursinus	Diprotodontia	Macropodidae	Dendrolagus	Vulnerable	VU	1	33.181	54.7	0	VU	Threatened	28102	0.433527863	0.005113789	0.015078028	0.068094905	0.361327508	0.408795229	0.17586921	0.185464087	0.200383991	0.413772964	0.434688497	Australasia
6440	Dendromus insignis	Rodentia	Nesomyidae	Dendromus	Least Concern	LC	2	25.68	29.672	0	LC	Non-threatened	26960	0.073479228	1.02901E-07	2.2361E-07	1.88799E-05	0.023508089	0.23211998	0.114403136	0.149252847	0.33239758	0.698461771	0.744274259	Afrotropic
6439	Dendromus kahuziensis	Rodentia	Nesomyidae	Dendromus	Critically Endangered	CR	1	28.49	3.97	1	CR	Threatened	77	0	6.44719E-05	6.85984E-05	0.000735246	0.00121708	0.001230415						Afrotropic
6441	Dendromus kivu	Rodentia	Nesomyidae	Dendromus	Least Concern	LC	5	24.765	28.888	0	LC	Non-threatened	27708	0.029125162	1.11042E-07	2.37387E-07	1.4761E-05	0.005770269	0.016518138	0.049953373	0.1054745	0.269577622	0.490672195	0.523507792	Afrotropic
45958985	Dendromus lachaisei	Rodentia	Nesomyidae	Dendromus	Data Deficient	DD	3	65.57	87.728	0	DD	Data deficient	20468	0.000830565	1.54417E-07	3.15126E-07	6.82893E-06	0.0004235	0.001092742	0.0385257	0.052876889	0.078893267	0.111487176	0.114041893	Afrotropic
6442	Dendromus lovati	Rodentia	Nesomyidae	Dendromus	Least Concern	LC	1	26.442	29.33	0	LC	Non-threatened	38893	0	5.12974E-07	1.09881E-06	6.29798E-05	0.001435859	0.002121066						Afrotropic
6443	Dendromus melanotis	Rodentia	Nesomyidae	Dendromus	Least Concern	LC	4	25	29.463	0	LC	Non-threatened	4303608	0.116990674	2.71521E-06	1.69349E-05	0.005262366	0.138121635	0.256832729	0.102890375	0.122890016	0.213920139	0.702557075	0.839793277	Afrotropic
6444	Dendromus mesomelas	Rodentia	Nesomyidae	Dendromus	Least Concern	LC	4	25.265	29.66	0	LC	Non-threatened	591352	0.122189491	3.39216E-06	1.80305E-05	0.003621398	0.145687306	0.237947141	0.093466447	0.119694057	0.198616266	0.39086833	0.424797344	Afrotropic
6445	Dendromus messorius	Rodentia	Nesomyidae	Dendromus	Least Concern	LC	1	27.667	29.861	0	LC	Non-threatened	60401	0.042582076	3.12228E-06	1.19199E-05	0.002132391	0.049786825	0.077347971	0.085398199	0.092699707	0.11806288	0.143127823	0.147582248	Afrotropic
6446	Dendromus mystacalis	Rodentia	Nesomyidae	Dendromus	Least Concern	LC	4	25.946	29.377	0	LC	Non-threatened	2870797	0.048892346	7.72368E-07	4.54659E-06	0.001897326	0.056972537	0.097147186	0.084201346	0.103795052	0.167435996	0.345661652	0.395112319	Afrotropic
6447	Dendromus nyikae	Rodentia	Nesomyidae	Dendromus	Least Concern	LC	3	25.564	29.824	0	LC	Non-threatened	2370199	0.092031091	6.9416E-06	3.59171E-05	0.007793632	0.100300372	0.174489826	0.115769105	0.129265881	0.179324478	0.385694078	0.422784543	Afrotropic
6448	Dendromus oreas	Rodentia	Nesomyidae	Dendromus	Least Concern	LC	1	26.242	3.83	0	LC	Non-threatened	1377	0	1.21121E-05	2.56414E-05	0.000746482	0.002252736	0.005151096						Afrotropic
45959000	Dendromus ruppi	Rodentia	Nesomyidae	Dendromus	Data Deficient	DD		71.593	93.24	0	DD	Data deficient	1612	0	0.000381071	0.00070595	0.006469355	0.012510533	0.01302652						Afrotropic
6449	Dendromus vernayi	Rodentia	Nesomyidae	Dendromus	Data Deficient	DD		29.92	32.994	0	DD	Data deficient	320	0	0.00019717	0.000320794	0.003689833	0.007608206	0.010213662						Afrotropic
6483	Dendroprionomys rousseloti	Rodentia	Nesomyidae	Dendroprionomys	Data Deficient	DD	2	35.559	33.148	0	DD	Data deficient	282	0	1.42848E-09	2.69484E-09	2.10188E-07	5.28302E-05	0.000104191						Afrotropic
2122	Dermanura anderseni	Chiroptera	Phyllostomidae	Dermanura	Least Concern	LC	3	114.97	41.422	0	LC	Non-threatened	4095672	0.74888077	0.00238588	0.013185441	0.811063111	1	1	0.200784151	0.298787832	0.965949416	1	1	Neotropic
2123	Dermanura azteca	Chiroptera	Phyllostomidae	Dermanura	Least Concern	LC	3	115.3	35.735	0	LC	Non-threatened	607778	0.07931679	8.55926E-08	1.91495E-06	0.001402473	0.074587673	0.156570537	0.072605977	0.093688227	0.177173272	0.452815741	0.606336093	Neotropic
83683094	Dermanura bogotensis	Chiroptera	Phyllostomidae	Dermanura	Least Concern	LC	2	117.993	38.649	0	LC	Non-threatened	254739	0.447697447	1.47796E-06	1.67158E-05	0.046175253	0.999944508	1	0.285175174	0.422603995	0.973188519	1	1	Neotropic
2124	Dermanura cinerea	Chiroptera	Phyllostomidae	Dermanura	Least Concern	LC	6	111.335	34.97	0	LC	Non-threatened	4328234	0.404738053	3.89723E-05	0.00024729	0.04819743	0.994758904	1	0.122773424	0.15406698	0.645384789	1	1	Neotropic
83683065	Dermanura glauca	Chiroptera	Phyllostomidae	Dermanura	Least Concern	LC	2	117.278	36.691	0	LC	Non-threatened	2672130	0.559978744	6.59826E-05	0.000617624	0.207053073	0.999849439	1	0.172632422	0.202634543	0.746839166	1	1	Neotropic
2129	Dermanura gnoma	Chiroptera	Phyllostomidae	Dermanura	Least Concern	LC	3	117.169	4.633	0	LC	Non-threatened	10053338	0.583728708	0.000233558	0.001386712	0.265103966	1	1	0.155263635	0.204124901	0.925061166	1	1	Neotropic
83683287	Dermanura phaeotis	Chiroptera	Phyllostomidae	Dermanura	Least Concern	LC	3	111.85	32.375	0	LC	Non-threatened	3746412	0.400396966	2.87011E-06	2.83861E-05	0.033250434	1	1	0.161943353	0.198313686	0.938761383	1	1	Neotropic
83683265	Dermanura rava	Chiroptera	Phyllostomidae	Dermanura	Least Concern	LC	2	112.265	34.263	0	LC	Non-threatened	252997	0.119527109	3.43097E-07	5.013E-06	0.004543393	0.160182455	0.203449005	0.135736528	0.150070457	0.194931559	0.423290771	0.563992319	Neotropic
136505	Dermanura rosenbergi	Chiroptera	Phyllostomidae	Dermanura	Data Deficient	DD	1	117.151	34.344	0	DD	Data deficient	113914	0.176905385	1.21481E-05	6.50112E-05	0.0207596	0.182341862	0.201662954	0.136613766	0.148560621	0.186928533	0.372534698	0.416842218	Neotropic
2140	Dermanura tolteca	Chiroptera	Phyllostomidae	Dermanura	Least Concern	LC	5	113.684	35.519	0	LC	Non-threatened	849973	0.100683198	4.18763E-07	3.41615E-06	0.001598983	0.102419035	0.191566822	0.084431287	0.106068071	0.190527186	0.568041873	0.765368912	Neotropic
99586593	Dermanura watsoni	Chiroptera	Phyllostomidae	Dermanura	Least Concern	LC	4	112.813	37.599	0	LC	Non-threatened	545102	0.129913301	2.20851E-06	1.74256E-05	0.004611542	0.162784244	0.243344046	0.118382925	0.136733331	0.198577456	0.614046425	0.821904913	Neotropic
18731	Desmalopex leucopterus	Chiroptera	Pteropodidae	Desmalopex	Vulnerable	VU	1			0	VU	Threatened	52580	0.107093952	2.16415E-08	2.67193E-07	0.000892643	0.106127823	0.176445921	0.091884889	0.105834462	0.168837398	0.333490431	0.353510916	Indomalayan
84457227	Desmalopex microleucopterus	Chiroptera	Pteropodidae	Desmalopex	Endangered	EN	2			1	EN	Threatened	622	0.085209003	0.00016581	0.00108365	0.018885646	0.029374972	0.108410561	0.096752882	0.099057244	0.111433282	0.124557245	0.127911201	Indomalayan
6508	Desmodilliscus braueri	Rodentia	Muridae	Desmodilliscus	Least Concern	LC	1	29.689	26.266	0	LC	Non-threatened	3379923	0.379413377	2.96759E-05	0.000125585	0.033998575	0.999573529	1	0.164752342	0.193474932	0.812027663	1	1	Afrotropic
6509	Desmodillus auricularis	Rodentia	Muridae	Desmodillus	Least Concern	LC	2	28.61	33	0	LC	Non-threatened	1963025	0.212235198	0.0001654	0.000627562	0.020289995	0.328538263	0.634880197	0.10429496	0.123374543	0.309863657	0.843468499	0.909971309	Afrotropic
6510	Desmodus rotundus	Chiroptera	Phyllostomidae	Desmodus	Least Concern	LC	4	189	274	0	LC	Non-threatened	17781321	0.397081634	1.10845E-05	9.63903E-05	0.039473172	0.998171508	1	0.132301047	0.166889921	0.807946265	1	1	Neotropic
45052	Desmomys yaldeni	Rodentia	Muridae	Desmomys	Vulnerable	VU	1	3.255	27.881	1	VU	Threatened	9739	0	5.32616E-06	1.71352E-05	0.000813754	0.010185383	0.017229008						Afrotropic
6520	Diaemus youngi	Chiroptera	Phyllostomidae	Diaemus	Least Concern	LC	5	258.74	212.258	0	LC	Non-threatened	13107172	0.476587093	2.29295E-05	0.000175763	0.091924027	1	1	0.145522177	0.187226549	0.892100513	1	1	Neotropic
6553	Dicerorhinus sumatrensis	Perissodactyla	Rhinocerotidae	Dicerorhinus	Critically Endangered	CR	2	236	52	0	CR	Threatened	962055	0.078961182	2.17375E-05	0.000147635	0.009710767	0.08985192	0.191456471	0.13936542	0.155118695	0.19969584	0.43484717	0.441755265	Indomalayan
6557	Diceros bicornis	Perissodactyla	Rhinocerotidae	Diceros	Critically Endangered	CR	3	474	66.285	0	CR	Threatened	7136823	0.124240576	4.79404E-06	3.3878E-05	0.006933136	0.147271231	0.292187989	0.103547689	0.122447009	0.222796589	0.707621908	0.845187008	Afrotropic
6561	Diclidurus albus	Chiroptera	Emballonuridae	Diclidurus	Least Concern	LC	3	19.985	59.458	0	LC	Non-threatened	12540063	0.48522029	2.68012E-05	0.000211397	0.101559281	1	1	0.146382689	0.189323908	0.903978109	1	1	Neotropic
6562	Diclidurus ingens	Chiroptera	Emballonuridae	Diclidurus	Data Deficient	DD	3	16.378	54.378	0	DD	Data deficient	2100052	0.879519174	0.020106549	0.104842406	0.975883394	1	1	0.248309139	0.394948885	0.991922706	1	1	Neotropic
6563	Diclidurus isabella	Chiroptera	Emballonuridae	Diclidurus	Least Concern	LC	2	16.471	54.525	0	LC	Non-threatened	1068867	0.910617504	0.050521811	0.18842774	0.993858397	1	1	0.334595454	0.441004133	0.997846365	1	1	Neotropic
6564	Diclidurus scutatus	Chiroptera	Emballonuridae	Diclidurus	Least Concern	LC	3	17.453	55.52	0	LC	Non-threatened	1546167	0.803317494	0.003127178	0.026836995	0.909474552	1	1	0.216371529	0.346541077	0.98131454	1	1	Neotropic
42618	Dicrostonyx groenlandicus	Rodentia	Cricetidae	Dicrostonyx	Least Concern	LC	1	2.84	16.131	0	LC	Non-threatened	2508008	0.97939879	0.813406274	0.933446771	1	1	1	0.875120744	0.956103832	1	1	1	Nearctic
42619	Dicrostonyx hudsonius	Rodentia	Cricetidae	Dicrostonyx	Least Concern	LC	3	2.196	31.45	0	LC	Non-threatened	487994	0.980589925	0.808842298	0.933349758	1	1	1	0.880827451	0.951550829	1	1	1	Nearctic
42620	Dicrostonyx nelsoni	Rodentia	Cricetidae	Dicrostonyx	Least Concern	LC	1	2.84	16.131	0	LC	Non-threatened	329125	0.916262818	0.1293823	0.375447959	0.964609683	1	1	0.530185223	0.759591997	0.976288199	1	1	Nearctic
6567	Dicrostonyx nunatakensis	Rodentia	Cricetidae	Dicrostonyx	Least Concern	LC	1	2.84	16.131	0	LC	Non-threatened	54354	0.972439931	0.730487335	0.867236155	1	1	1	0.834909186	0.897234172	1	1	1	Nearctic
42622	Dicrostonyx richardsoni	Rodentia	Cricetidae	Dicrostonyx	Least Concern	LC	1	2.768	16.776	0	LC	Non-threatened	402396	0.996771837	0.994211048	1	1	1	1	0.995357537	1	1	1	1	Nearctic
6568	Dicrostonyx torquatus	Rodentia	Cricetidae	Dicrostonyx	Least Concern	LC	5	19.131	3.423	0	LC	Non-threatened	2562991	0.913415225	0.088342592	0.257996798	0.98101294	1	1	0.387048361	0.476385802	0.990653574	1	1	Palearctic
